,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,CPI
195575,CAN,CPI,FOOD,IDX2015,M,Nov-05,74.79195
195576,CAN,CPI,FOOD,IDX2015,M,Dec-05,75.42938
195577,CAN,CPI,FOOD,IDX2015,M,Jan-06,76.35011
195578,CAN,CPI,FOOD,IDX2015,M,Feb-06,76.06681
195579,CAN,CPI,FOOD,IDX2015,M,Mar-06,75.92516
195580,CAN,CPI,FOOD,IDX2015,M,Apr-06,75.71268
195581,CAN,CPI,FOOD,IDX2015,M,May-06,76.27929
195582,CAN,CPI,FOOD,IDX2015,M,Jun-06,76.63342
195583,CAN,CPI,FOOD,IDX2015,M,Jul-06,76.84589
195584,CAN,CPI,FOOD,IDX2015,M,Aug-06,76.77507
195585,CAN,CPI,FOOD,IDX2015,M,Sep-06,76.35011
195586,CAN,CPI,FOOD,IDX2015,M,Oct-06,76.63342
195587,CAN,CPI,FOOD,IDX2015,M,Nov-06,77.27085
195588,CAN,CPI,FOOD,IDX2015,M,Dec-06,77.1292
195589,CAN,CPI,FOOD,IDX2015,M,Jan-07,78.04993
195590,CAN,CPI,FOOD,IDX2015,M,Feb-07,79.67892
195591,CAN,CPI,FOOD,IDX2015,M,Mar-07,79.25397
195592,CAN,CPI,FOOD,IDX2015,M,Apr-07,79.11232
195593,CAN,CPI,FOOD,IDX2015,M,May-07,79.3248
195594,CAN,CPI,FOOD,IDX2015,M,Jun-07,79.25397
195595,CAN,CPI,FOOD,IDX2015,M,Jul-07,78.89984
195596,CAN,CPI,FOOD,IDX2015,M,Aug-07,78.33324
195597,CAN,CPI,FOOD,IDX2015,M,Sep-07,77.34167
195598,CAN,CPI,FOOD,IDX2015,M,Oct-07,77.1292
195599,CAN,CPI,FOOD,IDX2015,M,Nov-07,77.76663
195600,CAN,CPI,FOOD,IDX2015,M,Dec-07,77.9791
195601,CAN,CPI,FOOD,IDX2015,M,Jan-08,78.89984
195602,CAN,CPI,FOOD,IDX2015,M,Feb-08,79.18314
195603,CAN,CPI,FOOD,IDX2015,M,Mar-08,79.04149
195604,CAN,CPI,FOOD,IDX2015,M,Apr-08,79.82057
195605,CAN,CPI,FOOD,IDX2015,M,May-08,80.81213
195606,CAN,CPI,FOOD,IDX2015,M,Jun-08,81.66204
195607,CAN,CPI,FOOD,IDX2015,M,Jul-08,82.29948
195608,CAN,CPI,FOOD,IDX2015,M,Aug-08,82.44112
195609,CAN,CPI,FOOD,IDX2015,M,Sep-08,82.51196
195610,CAN,CPI,FOOD,IDX2015,M,Oct-08,82.72443
195611,CAN,CPI,FOOD,IDX2015,M,Nov-08,84.77837
195612,CAN,CPI,FOOD,IDX2015,M,Dec-08,84.99085
195613,CAN,CPI,FOOD,IDX2015,M,Jan-09,85.69911
195614,CAN,CPI,FOOD,IDX2015,M,Feb-09,86.26572
195615,CAN,CPI,FOOD,IDX2015,M,Mar-09,86.54902
195616,CAN,CPI,FOOD,IDX2015,M,Apr-09,86.4782
195617,CAN,CPI,FOOD,IDX2015,M,May-09,86.7615
195618,CAN,CPI,FOOD,IDX2015,M,Jun-09,86.90314
195619,CAN,CPI,FOOD,IDX2015,M,Jul-09,86.90314
195620,CAN,CPI,FOOD,IDX2015,M,Aug-09,86.05324
195621,CAN,CPI,FOOD,IDX2015,M,Sep-09,84.77837
195622,CAN,CPI,FOOD,IDX2015,M,Oct-09,84.49507
195623,CAN,CPI,FOOD,IDX2015,M,Nov-09,85.84076
195624,CAN,CPI,FOOD,IDX2015,M,Dec-09,86.05324
195625,CAN,CPI,FOOD,IDX2015,M,Jan-10,86.4782
195626,CAN,CPI,FOOD,IDX2015,M,Feb-10,86.7615
195627,CAN,CPI,FOOD,IDX2015,M,Mar-10,87.18645
195628,CAN,CPI,FOOD,IDX2015,M,Apr-10,86.83232
195629,CAN,CPI,FOOD,IDX2015,M,May-10,86.97397
195630,CAN,CPI,FOOD,IDX2015,M,Jun-10,86.97397
195631,CAN,CPI,FOOD,IDX2015,M,Jul-10,87.39893
195632,CAN,CPI,FOOD,IDX2015,M,Aug-10,87.11562
195633,CAN,CPI,FOOD,IDX2015,M,Sep-10,86.61984
195634,CAN,CPI,FOOD,IDX2015,M,Oct-10,86.26572
195635,CAN,CPI,FOOD,IDX2015,M,Nov-10,86.69067
195636,CAN,CPI,FOOD,IDX2015,M,Dec-10,87.25727
195637,CAN,CPI,FOOD,IDX2015,M,Jan-11,88.10719
195638,CAN,CPI,FOOD,IDX2015,M,Feb-11,88.46131
195639,CAN,CPI,FOOD,IDX2015,M,Mar-11,90.3736
195640,CAN,CPI,FOOD,IDX2015,M,Apr-11,90.01948
195641,CAN,CPI,FOOD,IDX2015,M,May-11,90.65691
195642,CAN,CPI,FOOD,IDX2015,M,Jun-11,91.15269
195643,CAN,CPI,FOOD,IDX2015,M,Jul-11,91.86095
195644,CAN,CPI,FOOD,IDX2015,M,Aug-11,91.50682
195645,CAN,CPI,FOOD,IDX2015,M,Sep-11,90.79856
195646,CAN,CPI,FOOD,IDX2015,M,Oct-11,90.51526
195647,CAN,CPI,FOOD,IDX2015,M,Nov-11,91.64847
195648,CAN,CPI,FOOD,IDX2015,M,Dec-11,91.64847
195649,CAN,CPI,FOOD,IDX2015,M,Jan-12,92.42755
195650,CAN,CPI,FOOD,IDX2015,M,Feb-12,92.64003
195651,CAN,CPI,FOOD,IDX2015,M,Mar-12,92.14425
195652,CAN,CPI,FOOD,IDX2015,M,Apr-12,92.14425
195653,CAN,CPI,FOOD,IDX2015,M,May-12,92.92333
195654,CAN,CPI,FOOD,IDX2015,M,Jun-12,92.78168
195655,CAN,CPI,FOOD,IDX2015,M,Jul-12,93.63159
195656,CAN,CPI,FOOD,IDX2015,M,Aug-12,93.56076
195657,CAN,CPI,FOOD,IDX2015,M,Sep-12,92.07343
195658,CAN,CPI,FOOD,IDX2015,M,Oct-12,92.21507
195659,CAN,CPI,FOOD,IDX2015,M,Nov-12,92.99416
195660,CAN,CPI,FOOD,IDX2015,M,Dec-12,92.78168
195661,CAN,CPI,FOOD,IDX2015,M,Jan-13,92.99416
195662,CAN,CPI,FOOD,IDX2015,M,Feb-13,94.26902
195663,CAN,CPI,FOOD,IDX2015,M,Mar-13,93.70242
195664,CAN,CPI,FOOD,IDX2015,M,Apr-13,93.70242
195665,CAN,CPI,FOOD,IDX2015,M,May-13,94.12737
195666,CAN,CPI,FOOD,IDX2015,M,Jun-13,93.98572
195667,CAN,CPI,FOOD,IDX2015,M,Jul-13,94.05654
195668,CAN,CPI,FOOD,IDX2015,M,Aug-13,94.1982
195669,CAN,CPI,FOOD,IDX2015,M,Sep-13,93.06498
195670,CAN,CPI,FOOD,IDX2015,M,Oct-13,92.85251
195671,CAN,CPI,FOOD,IDX2015,M,Nov-13,93.98572
195672,CAN,CPI,FOOD,IDX2015,M,Dec-13,93.48994
195673,CAN,CPI,FOOD,IDX2015,M,Jan-14,93.91489
195674,CAN,CPI,FOOD,IDX2015,M,Feb-14,95.18975
195675,CAN,CPI,FOOD,IDX2015,M,Mar-14,95.33141
195676,CAN,CPI,FOOD,IDX2015,M,Apr-14,95.33141
195677,CAN,CPI,FOOD,IDX2015,M,May-14,96.46461
195678,CAN,CPI,FOOD,IDX2015,M,Jun-14,97.03122
195679,CAN,CPI,FOOD,IDX2015,M,Jul-14,97.03122
195680,CAN,CPI,FOOD,IDX2015,M,Aug-14,96.32297
195681,CAN,CPI,FOOD,IDX2015,M,Sep-14,95.82719
195682,CAN,CPI,FOOD,IDX2015,M,Oct-14,95.68553
195683,CAN,CPI,FOOD,IDX2015,M,Nov-14,97.10205
195684,CAN,CPI,FOOD,IDX2015,M,Dec-14,97.45618
195685,CAN,CPI,FOOD,IDX2015,M,Jan-15,98.94352
195686,CAN,CPI,FOOD,IDX2015,M,Feb-15,99.29765
195687,CAN,CPI,FOOD,IDX2015,M,Mar-15,99.29765
195688,CAN,CPI,FOOD,IDX2015,M,Apr-15,99.15599
195689,CAN,CPI,FOOD,IDX2015,M,May-15,100.4309
195690,CAN,CPI,FOOD,IDX2015,M,Jun-15,100.5017
195691,CAN,CPI,FOOD,IDX2015,M,Jul-15,100.4309
195692,CAN,CPI,FOOD,IDX2015,M,Aug-15,100.1476
195693,CAN,CPI,FOOD,IDX2015,M,Sep-15,99.58095
195694,CAN,CPI,FOOD,IDX2015,M,Oct-15,100.0767
195695,CAN,CPI,FOOD,IDX2015,M,Nov-15,100.7142
195696,CAN,CPI,FOOD,IDX2015,M,Dec-15,101.4224
195697,CAN,CPI,FOOD,IDX2015,M,Jan-16,103.4764
195698,CAN,CPI,FOOD,IDX2015,M,Feb-16,103.6888
195699,CAN,CPI,FOOD,IDX2015,M,Mar-16,103.2639
195700,CAN,CPI,FOOD,IDX2015,M,Apr-16,102.414
195701,CAN,CPI,FOOD,IDX2015,M,May-16,101.8474
195702,CAN,CPI,FOOD,IDX2015,M,Jun-16,101.3516
195703,CAN,CPI,FOOD,IDX2015,M,Jul-16,101.5641
195704,CAN,CPI,FOOD,IDX2015,M,Aug-16,100.5725
195705,CAN,CPI,FOOD,IDX2015,M,Sep-16,98.66022
195706,CAN,CPI,FOOD,IDX2015,M,Oct-16,98.02278
195707,CAN,CPI,FOOD,IDX2015,M,Nov-16,98.73104
195708,CAN,CPI,FOOD,IDX2015,M,Dec-16,98.58939
195709,CAN,CPI,FOOD,IDX2015,M,Jan-17,99.36847
195710,CAN,CPI,FOOD,IDX2015,M,Feb-17,99.43929
195711,CAN,CPI,FOOD,IDX2015,M,Mar-17,99.58095
195712,CAN,CPI,FOOD,IDX2015,M,Apr-17,99.79343
195713,CAN,CPI,FOOD,IDX2015,M,May-17,100.6433
195714,CAN,CPI,FOOD,IDX2015,M,Jun-17,100.9975
195715,CAN,CPI,FOOD,IDX2015,M,Jul-17,101.4224
195716,CAN,CPI,FOOD,IDX2015,M,Aug-17,100.8558
195717,CAN,CPI,FOOD,IDX2015,M,Sep-17,99.51012
195718,CAN,CPI,FOOD,IDX2015,M,Oct-17,98.58939
195719,CAN,CPI,FOOD,IDX2015,M,Nov-17,99.65177
195720,CAN,CPI,FOOD,IDX2015,M,Dec-17,100.0767
195721,CAN,CPI,FOOD,IDX2015,M,Jan-18,100.9975
195722,CAN,CPI,FOOD,IDX2015,M,Feb-18,100.785
195723,CAN,CPI,FOOD,IDX2015,M,Mar-18,100.0767
195724,CAN,CPI,FOOD,IDX2015,M,Apr-18,100.5017
195725,CAN,CPI,FOOD,IDX2015,M,May-18,100.1476
195726,CAN,CPI,FOOD,IDX2015,M,Jun-18,101.0683
195727,CAN,CPI,FOOD,IDX2015,M,Jul-18,101.4932
195728,CAN,CPI,FOOD,IDX2015,M,Aug-18,101.1391
195729,CAN,CPI,FOOD,IDX2015,M,Sep-18,100.1476
195730,CAN,CPI,FOOD,IDX2015,M,Oct-18,99.65177
195731,CAN,CPI,FOOD,IDX2015,M,Nov-18,101.0683
195732,CAN,CPI,FOOD,IDX2015,M,Dec-18,102.5556
195733,CAN,CPI,FOOD,IDX2015,M,Jan-19,103.4764
195734,CAN,CPI,FOOD,IDX2015,M,Feb-19,104.1846
195735,CAN,CPI,FOOD,IDX2015,M,Mar-19,104.1138
195736,CAN,CPI,FOOD,IDX2015,M,Apr-19,103.4764
195737,CAN,CPI,FOOD,IDX2015,M,May-19,104.1846
195738,CAN,CPI,FOOD,IDX2015,M,Jun-19,105.0345
195739,CAN,CPI,FOOD,IDX2015,M,Jul-19,105.7428
195740,CAN,CPI,FOOD,IDX2015,M,Aug-19,105.1054
195741,CAN,CPI,FOOD,IDX2015,M,Sep-19,104.2554
195742,CAN,CPI,FOOD,IDX2015,M,Oct-19,103.7597
195743,CAN,CPI,FOOD,IDX2015,M,Nov-19,104.9637
195744,CAN,CPI,FOOD,IDX2015,M,Dec-19,105.8136
195745,CAN,CPI,FOOD,IDX2015,M,Jan-20,107.3718
195746,CAN,CPI,FOOD,IDX2015,M,Feb-20,106.6635
195747,CAN,CPI,FOOD,IDX2015,M,Mar-20,106.5927
195748,CAN,CPI,FOOD,IDX2015,M,Apr-20,107.5843
195749,CAN,CPI,FOOD,IDX2015,M,May-20,107.8676
195750,CAN,CPI,FOOD,IDX2015,M,Jun-20,108.2217
195751,CAN,CPI,FOOD,IDX2015,M,Jul-20,108.2925
195752,CAN,CPI,FOOD,IDX2015,M,Aug-20,106.8052
195753,CAN,CPI,FOOD,IDX2015,M,Sep-20,105.6011
195754,CAN,CPI,FOOD,IDX2015,M,Oct-20,106.1677
195755,CAN,CPI,FOOD,IDX2015,M,Nov-20,106.6635
195756,CAN,CPI,FOOD,IDX2015,M,Dec-20,106.3802
195757,CAN,CPI,FOOD,IDX2015,M,Jan-21,107.4426
195758,CAN,CPI,FOOD,IDX2015,M,Feb-21,108.08
195759,CAN,CPI,FOOD,IDX2015,M,Mar-21,108.0092
195760,CAN,CPI,FOOD,IDX2015,M,Apr-21,107.6551
195761,CAN,CPI,FOOD,IDX2015,M,May-21,108.7883
195762,CAN,CPI,FOOD,IDX2015,M,Jun-21,108.9299
195763,CAN,CPI,FOOD,IDX2015,M,Jul-21,109.3549
195764,CAN,CPI,FOOD,IDX2015,M,Aug-21,109.5674
195765,CAN,CPI,FOOD,IDX2015,M,Sep-21,110.0632
195766,CAN,CPI,FOOD,IDX2015,M,Oct-21,110.3465
195767,CAN,CPI,FOOD,IDX2015,M,Nov-21,111.6921
195768,CAN,CPI,FOOD,IDX2015,M,Dec-21,112.4712
195769,CAN,CPI,FOOD,IDX2015,M,Jan-22,114.3835
195770,CAN,CPI,FOOD,IDX2015,M,Feb-22,116.0833
195771,CAN,CPI,FOOD,IDX2015,M,Mar-22,117.3582
195772,CAN,CPI,FOOD,IDX2015,M,Apr-22,118.1373
195773,CAN,CPI,FOOD,IDX2015,M,May-22,119.3413
195774,CAN,CPI,FOOD,IDX2015,M,Jun-22,119.1997
195775,CAN,CPI,FOOD,IDX2015,M,Jul-22,120.1912
195776,CAN,CPI,FOOD,IDX2015,M,Aug-22,121.3953
195777,CAN,CPI,FOOD,IDX2015,M,Sep-22,122.5993
195778,CAN,CPI,FOOD,IDX2015,M,Oct-22,122.5285
195779,CAN,CPI,FOOD,IDX2015,M,Nov-22,124.4408
195780,CAN,CPI,FOOD,IDX2015,M,Dec-22,124.8657
